RoutePair,TotalPax,cumulative_pax,cumulative_pct,route_rank
SRINAGAR - UDAIPUR,977.0,1351679286.0,99.99271048849519,1427
NAGPUR - TRIVANDRUM,975.0,1351680261.0,99.99278261573257,1428
COIMBATORE - VISHAKHAPATNAM (VISAKHAPATNAM),969.0,1351681230.0,99.99285429911004,1429
MADURAI - PUNE,949.0,1351682179.0,99.99292450295442,1430
DABOLIM - TRIVANDRUM,942.0,1351683121.0,99.99299418896223,1431
DEHRA DUN - GOA,929.0,1351684050.0,99.99306291327353,1432
AGATTI ISLAND - MYSORE,918.0,1351684968.0,99.99313082384165,1433
GWALIOR - JAIPUR,901.0,1351685869.0,99.99319747680666,1434
GUWAHATI - VISAKHAPATNAM,900.0,1351686769.0,99.99326405579502,1435
AHMEDABAD - AIZAWL,897.0,1351687666.0,99.99333041285341,1436
DEHRADUN - JAMMU,894.0,1351688560.0,99.99339654798185,1437
AMRITSAR - JAISALMER,892.0,1351689452.0,99.99346253515697,1438
AURANGABAD - JAIPUR,891.0,1351690343.0,99.99352844835543,1439
"KOCHI - MOPA, GOA",879.0,1351691222.0,99.99359347383405,1440
NAGPUR - RANCHI,876.0,1351692098.0,99.99365827738272,1441
AIZAWL - LUCKNOW,876.0,1351692974.0,99.99372308093139,1442
IMPHAL - PATNA,868.0,1351693842.0,99.99378729266681,1443
GHAZIABAD - KALABURAGI,865.0,1351694707.0,99.99385128247229,1444
AGARTALA - KOCHI,865.0,1351695572.0,99.99391527227776,1445
AZAMGARH AIRPORT - LUCKNOW,864.0,1351696436.0,99.99397918810658,1446
INDORE - VIJAYAWADA,843.0,1351697279.0,99.99404155042568,1447
BHOPAL - DEHRA DUN,832.0,1351698111.0,99.99410309900158,1448
DURGAPUR - TRIVANDRUM,831.0,1351698942.0,99.99416457360081,1449
BAGDOGRA - COIMBATORE,831.0,1351699773.0,99.99422604820006,1450
DEHRA DUN - INDORE,811.0,1351700584.0,99.99428604326623,1451
AMBIKAPUR AIRPORT - RAIPUR,809.0,1351701393.0,99.9943458903791,1452
PATNA - SRINAGAR,802.0,1351702195.0,99.99440521965539,1453
CHENNAI - RAJKOT,797.0,1351702992.0,99.9944641790484,1454
BHOPAL - TRIVANDRUM,795.0,1351703787.0,99.99452299048812,1455
GUWAHATI - ZIRO,788.0,1351704575.0,99.99458128409125,1456
COIMBATORE - LUCKNOW,781.0,1351705356.0,99.99463905985782,1457
DIU - KESHOD,772.0,1351706128.0,99.99469616983448,1458
COIMBATORE - NASIK,747.0,1351706875.0,99.99475143039483,1459
BHATINDA - GHAZIABAD,711.0,1351707586.0,99.99480402779562,1460
COCHIN - HYDERABAD,704.0,1351708290.0,99.99485610735984,1461
DEHRA DUN - KOCHI,694.0,1351708984.0,99.99490744715753,1462
BIKANER - JAIPUR ,685.0,1351709669.0,99.99495812116534,1463
KANDLA - NASIK,681.0,1351710350.0,99.99500849926652,1464
RAIPUR - UTKELA,681.0,1351711031.0,99.99505887736771,1465
JHARSUGUDA - RANCHI,676.0,1351711707.0,99.99510888558562,1466
JEYPORE - VISHAKHAPATNAM (VISAKHAPATNAM),669.0,1351712376.0,99.99515837596697,1467
JAMMU - RANCHI,666.0,1351713042.0,99.99520764441834,1468
TRIVANDRUM - VARANASI,659.0,1351713701.0,99.99525639503315,1469
JHARSUGUDA - PATNA,658.0,1351714359.0,99.9953050716713,1470
DEHRA DUN - MADURAI,657.0,1351715016.0,99.9953536743328,1471
GHAZIABAD - LUDHIANA,656.0,1351715672.0,99.99540220301765,1472
AMBIKAPUR AIRPORT - BILASPUR,656.0,1351716328.0,99.99545073170249,1473
KOLKATA - SHIRDI,646.0,1351716974.0,99.9954985206208,1474
LUCKNOW - SHRAVASTI AIRPORT,641.0,1351717615.0,99.99554593965584,1475
ALLAHABAD - VARANASI,637.0,1351718252.0,99.99559306278427,1476
AMBIKAPUR - BILASPUR ,632.0,1351718884.0,99.99563981602941,1477
KOCHI - TIRUPATI,631.0,1351719515.0,99.9956864952979,1478
PATNA - VISAKHAPATNAM,626.0,1351720141.0,99.99573280468314,1479
AURANGABAD - KOLKATA,624.0,1351720765.0,99.99577896611507,1480
PONDICHERRY - VIJAYAWADA,624.0,1351721389.0,99.995825127547,1481
HISSAR - JAIPUR,615.0,1351722004.0,99.99587062318903,1482
BAGDOGRA - RANCHI,613.0,1351722617.0,99.99591597087777,1483
GOA - JODHPUR,603.0,1351723220.0,99.99596057879997,1484
BAGDOGRA - CHANDIGARH,600.0,1351723820.0,99.9960049647922,1485
GORAKHPUR - GUWAHATI,597.0,1351724417.0,99.99604912885448,1486
DIBRUGARH - TEZU,595.0,1351725012.0,99.99609314496344,1487
PORT BLAIR - VADODARA,592.0,1351725604.0,99.99613693914245,1488
JAIPUR - RAJKOT,589.0,1351726193.0,99.9961805113915,1489
HUBLI - JABALPUR,572.0,1351726765.0,99.99622282603742,1490
HYDERABAD - SILCHAR,557.0,1351727322.0,99.99626403103356,1491
BHUBANESWAR - DEHRA DUN,552.0,1351727874.0,99.9963048661464,1492
INDORE - PRAYAGRAJ ,548.0,1351728422.0,99.99634540535266,1493
KOCHI - SURAT,528.0,1351728950.0,99.99638446502581,1494
AMRITSAR - INDORE,521.0,1351729471.0,99.9964230068624,1495
CHENNAI - TIRUPATI,518.0,1351729989.0,99.99646132676904,1496
LUCKNOW - MORADABAD AIRPORT,514.0,1351730503.0,99.99649935076906,1497
CHANDIGARH - NAGPUR,513.0,1351731016.0,99.99653730079241,1498
SILCHAR - VISAKHAPATNAM,513.0,1351731529.0,99.99657525081578,1499
RAJAHMUNDRY - VIJAYAWADA,512.0,1351732041.0,99.99661312686247,1500
COIMBATORE - UDAIPUR,506.0,1351732547.0,99.99665055904926,1501
BHOPAL - DATIA AIRPORT,506.0,1351733053.0,99.99668799123606,1502
CHENNAI - JAISALMER,497.0,1351733550.0,99.99672475763295,1503
BHUBANESWAR - IMPHAL,491.0,1351734041.0,99.99676108016993,1504
HISAR - JAIPUR ,491.0,1351734532.0,99.99679740270692,1505
RAJAHMUNDRY - TIRUCHIRAPALLY,486.0,1351735018.0,99.99683335536062,1506
ITANAGAR - ZIRO,484.0,1351735502.0,99.99686916006102,1507
IMPHAL - MANGALORE,478.0,1351735980.0,99.99690452090151,1508
JODHPUR - NAGPUR,476.0,1351736456.0,99.99693973378868,1509
HYDERABAD - SOLAPUR,475.0,1351736931.0,99.9969748726992,1510
AHMEDABAD - TIRUPATI,474.0,1351737405.0,99.99700993763307,1511
INDORE - KISHANGARH,472.0,1351737877.0,99.99704485461362,1512
AHMEDABAD - BHAVNAGAR,471.0,1351738348.0,99.99707969761754,1513
AMBIKAPUR - DELHI,470.0,1351738818.0,99.99711446664477,1514
COIMBATORE - KOLHAPUR,468.0,1351739286.0,99.99714908771871,1515
AHMEDABAD - MADURAI,463.0,1351739749.0,99.9971833389094,1516
AMRAVATI - MUMBAI,454.0,1351740203.0,99.99721692431018,1517
JODHPUR - RAJKOT,453.0,1351740656.0,99.99725043573433,1518
JAISALMER - VARANASI,445.0,1351741101.0,99.99728335534523,1519
DEHRADUN - PRAYAGRAJ,442.0,1351741543.0,99.99731605302618,1520
TIRUCHIRAPALLY - TIRUPATI,440.0,1351741983.0,99.99734860275382,1521
RAIPUR - VARANASI,440.0,1351742423.0,99.99738115248145,1522
AGARTALA - JAIPUR,440.0,1351742863.0,99.9974137022091,1523
LUCKNOW - UDAIPUR,439.0,1351743302.0,99.99744617796009,1524
ITANAGAR - TEZU,436.0,1351743738.0,99.9974784317811,1525
CHANDIGARH - SURAT,432.0,1351744170.0,99.99751038969552,1526
CHENNAI - JHARSUGUDA,430.0,1351744600.0,99.99754219965662,1527
BAGDOGRA - JAMMU,422.0,1351745022.0,99.9975734178045,1528
JAISALMER - UDAIPUR,415.0,1351745437.0,99.99760411811579,1529
RANCHI - UDAIPUR,415.0,1351745852.0,99.99763481842709,1530
NASIK - TIRUPATI,412.0,1351746264.0,99.99766529680842,1531
DURGAPUR - JAIPUR,410.0,1351746674.0,99.99769562723645,1532
AGARTALA - BHUBANESWAR,410.0,1351747084.0,99.99772595766447,1533
SRINAGAR - VARANASI,409.0,1351747493.0,99.99775621411585,1534
DURGAPUR - VADODARA,407.0,1351747900.0,99.99778632261392,1535
PUDUCHERRY - VIJAYAWADA,406.0,1351748306.0,99.99781635713532,1536
KOZHIKODE - VARANASI,402.0,1351748708.0,99.99784609575012,1537
IMPHAL - LUCKNOW,388.0,1351749096.0,99.99787479869177,1538
ITANAGAR - PASIGHAT,385.0,1351749481.0,99.99790327970346,1539
HYDERABAD - JAISALMER,381.0,1351749862.0,99.99793146480852,1540
GORAKHPUR - PUNE,366.0,1351750228.0,99.99795854026378,1541
BHOPAL - PRAYAGRAJ,364.0,1351750592.0,99.99798546776574,1542
DABOLIM - PORT BLAIR,361.0,1351750953.0,99.99801217333774,1543
"DIBRUGARH - HOLLONGI AIRPORT, ITANAGAR",359.0,1351751312.0,99.99803873095642,1544
BHUBANESWAR - JAIPUR ,357.0,1351751669.0,99.9980651406218,1545
JODHPUR - RAIPUR,355.0,1351752024.0,99.99809140233388,1546
KOLHAPUR - VIJAYAWADA,353.0,1351752377.0,99.99811751609265,1547
LUCKNOW - PORT BLAIR,348.0,1351752725.0,99.99814325996815,1548
GUWAHATI - RAIPUR,342.0,1351753067.0,99.99816855998371,1549
GWALIOR - JABALPUR,338.0,1351753405.0,99.99819356409267,1550
JAIPUR - VISAKHAPATNAM,330.0,1351753735.0,99.9982179763884,1551
DEHRADUN - PANTNAGAR,329.0,1351754064.0,99.99824231470747,1552
KANNUR - TIRUCHIRAPALLY,327.0,1351754391.0,99.99826650507325,1553
RANCHI - VISAKHAPATNAM,327.0,1351754718.0,99.99829069543902,1554
AMRITSAR - JODHPUR,326.0,1351755044.0,99.99831481182812,1555
DATIA AIRPORT - KHAJURAHO,319.0,1351755363.0,99.99833841038067,1556
UDAIPUR - VIJAYAWADA,317.0,1351755680.0,99.9983618609799,1557
AGRA - DABOLIM,314.0,1351755994.0,99.99838508964916,1558
DABOLIM - GORAKHPUR,313.0,1351756307.0,99.99840824434179,1559
PATNA - TRIVANDRUM,312.0,1351756619.0,99.99843132505775,1560
COIMBATORE - KANNUR,303.0,1351756922.0,99.99845373998383,1561
CHANDIGARH - PRAYAGRAJ ,295.0,1351757217.0,99.99847556309668,1562
MYSORE - VIJAYAWADA,287.0,1351757504.0,99.9984967943963,1563
GORAKHPUR - INDORE,285.0,1351757789.0,99.99851787774261,1564
KOCHI - VIJAYAWADA,285.0,1351758074.0,99.99853896108893,1565
RAIPUR - UDAIPUR,283.0,1351758357.0,99.99855989648192,1566
DEHRADUN - PRAYAGRAJ ,283.0,1351758640.0,99.99858083187493,1567
NAGPUR - PATNA,282.0,1351758922.0,99.99860169329128,1568
AMBIKAPUR - KOLKATA,282.0,1351759204.0,99.99862255470762,1569
AIZAWL - DIMAPUR,276.0,1351759480.0,99.99864297226407,1570
COIMBATORE - NASHIK,272.0,1351759752.0,99.99866309391388,1571
MADURAI - SHIRDI,269.0,1351760021.0,99.99868299363372,1572
COIMBATORE - IMPHAL,268.0,1351760289.0,99.99870281937692,1573
AHMEDABAD - SURAT,258.0,1351760547.0,99.99872190535358,1574
"KALABURAGI, KARNATAKA - MUMBAI",257.0,1351760804.0,99.99874091735359,1575
JAGDALPUR - VISAKHAPATNAM,255.0,1351761059.0,99.9987597814003,1576
DURGAPUR - PUNE,251.0,1351761310.0,99.99877834954037,1577
CHANDIGARH - HISAR,247.0,1351761557.0,99.99879662177385,1578
LUCKNOW - TRIVANDRUM,245.0,1351761802.0,99.99881474605401,1579
GUWAHATI - MANGALORE,244.0,1351762046.0,99.99883279635752,1580
DIBRUGARH - PUNE,243.0,1351762289.0,99.99885077268438,1581
AGARTALA - JAIPUR ,237.0,1351762526.0,99.9988683051513,1582
JODHPUR - LUCKNOW,236.0,1351762762.0,99.99888576364158,1583
JAISALMER - KOLKATA,235.0,1351762997.0,99.99890314815522,1584
KOLKATA - KUSHINAGAR INTERNATIONAL AIRPORT,229.0,1351763226.0,99.99892008880892,1585
JHARSUGUDA - VARANASI,229.0,1351763455.0,99.99893702946262,1586
SURAT - VADODARA,225.0,1351763680.0,99.9989536742097,1587
BELGAUM - MADURAI,223.0,1351763903.0,99.99897017100349,1588
INDORE - TRIVANDRUM,223.0,1351764126.0,99.99898666779727,1589
MANGALORE - VIJAYAWADA,223.0,1351764349.0,99.99900316459104,1590
AHMEDABAD - RAJKOT,221.0,1351764570.0,99.99901951343152,1591
AYODHYA - HISSAR,218.0,1351764788.0,99.99903564034204,1592
BHOPAL - NAGPUR,215.0,1351765003.0,99.99905154532259,1593
KOCHI - UDAIPUR,209.0,1351765212.0,99.99906700644321,1594
PUNE - SILCHAR,209.0,1351765421.0,99.99908246756384,1595
COIMBATORE - TRIVANDRUM,207.0,1351765628.0,99.99909778073116,1596
AYODHYA INTERNATIONAL AIRPORT  - LUCKNOW,207.0,1351765835.0,99.99911309389849,1597
CHANDIGARH - DEHRADUN,206.0,1351766041.0,99.99912833308915,1598
GOA - IMPHAL,206.0,1351766247.0,99.99914357227982,1599
DARBHANGA - SRINAGAR,205.0,1351766452.0,99.99915873749383,1600
BHAVNAGAR - BHUJ,202.0,1351766654.0,99.99917368077789,1601
MANGALORE - VISAKHAPATNAM,200.0,1351766854.0,99.99918847610863,1602
DELHI - TEZPUR,199.0,1351767053.0,99.99920319746272,1603
AURANGABAD - NASIK,193.0,1351767246.0,99.9992174749569,1604
GOA - JAMMU,193.0,1351767439.0,99.99923175245105,1605
KOZHIKODE - MADURAI,191.0,1351767630.0,99.99924588199191,1606
GOA - UDAIPUR,191.0,1351767821.0,99.99926001153278,1607
PUNE - UDAIPUR,189.0,1351768010.0,99.99927399312034,1608
MYSORE - VISAKHAPATNAM,189.0,1351768199.0,99.9992879747079,1609
DHARAMSALA - LUCKNOW,182.0,1351768381.0,99.99930143845887,1610
MUMBAI - VIDYANAGAR,182.0,1351768563.0,99.99931490220985,1611
NAGPUR - VARANASI,179.0,1351768742.0,99.99932814403087,1612
IMPHAL - TRIVANDRUM,179.0,1351768921.0,99.99934138585188,1613
AGARTALA - RAIPUR,178.0,1351769099.0,99.99935455369624,1614
RAJAHMUNDRY - VISHAKHAPATNAM (VISAKHAPATNAM),176.0,1351769275.0,99.99936757358729,1615
HUBLI - INDORE,175.0,1351769450.0,99.9993805195017,1616
BHOPAL - GWALIOR,172.0,1351769622.0,99.99939324348614,1617
JAIPUR  - VADODARA,172.0,1351769794.0,99.99940596747058,1618
COIMBATORE - INDORE,170.0,1351769964.0,99.99941854350172,1619
AURANGABAD - VARANASI,170.0,1351770134.0,99.99943111953286,1620
AGARTALA - DIMAPUR,169.0,1351770303.0,99.99944362158732,1621
GHAZIABAD - NAGPUR,168.0,1351770471.0,99.99945604966516,1622
BELGAUM - DABOLIM,164.0,1351770635.0,99.99946818183638,1623
AIZAWL - SILCHAR,162.0,1351770797.0,99.99948016605427,1624
JABALPUR - NAGPUR,161.0,1351770958.0,99.99949207629551,1625
DABOLIM - GOA,160.0,1351771118.0,99.99950391256012,1626
DURGAPUR - SURAT,160.0,1351771278.0,99.9995157488247,1627
HYDERABAD - JORHAT,159.0,1351771437.0,99.99952751111265,1628
BAREILLY - LUCKNOW,159.0,1351771596.0,99.9995392734006,1629
BELGAUM - GOA,159.0,1351771755.0,99.99955103568854,1630
"HOLLONGI AIRPORT, ITANAGAR - PASIGHAT",158.0,1351771913.0,99.99956272399983,1631
MADURAI - PORT BLAIR,157.0,1351772070.0,99.99957433833447,1632
KOZHIKODE - PORT BLAIR,157.0,1351772227.0,99.99958595266911,1633
BHOPAL - VARANASI,155.0,1351772382.0,99.99959741905042,1634
DEOGHAR - JAIPUR ,155.0,1351772537.0,99.99960888543175,1635
CHANDIGARH - HINDON AIRPORT,152.0,1351772689.0,99.99962012988311,1636
DEHRADUN - RANCHI,152.0,1351772841.0,99.99963137433448,1637
DIBRUGARH - JORHAT,148.0,1351772989.0,99.99964232287924,1638
DARBHANGA - LUCKNOW,145.0,1351773134.0,99.99965304949403,1639
BHOPAL - KANNUR,143.0,1351773277.0,99.99966362815552,1640
GUWAHATI - INDORE,142.0,1351773419.0,99.99967413284034,1641
GUWAHATI - JAMMU,142.0,1351773561.0,99.99968463752516,1642
JAIPUR - RANCHI,142.0,1351773703.0,99.99969514221,1643
AIZAWL - JAIPUR ,141.0,1351773844.0,99.99970557291817,1644
AIZAWL - CHANDIGARH,139.0,1351773983.0,99.99971585567305,1645
AYODHYA INTERNATIONAL AIRPORT  - PRAYAGRAJ,139.0,1351774122.0,99.9997261384279,1646
JABALPUR - JAIPUR,136.0,1351774258.0,99.99973619925282,1647
DELHI - JAMNAGAR,135.0,1351774393.0,99.99974618610106,1648
DURGAPUR - LUCKNOW,135.0,1351774528.0,99.99975617294932,1649
CHANDIGARH - RAIPUR,134.0,1351774662.0,99.99976608582092,1650
BAGDOGRA - SILCHAR,133.0,1351774795.0,99.99977592471586,1651
INDORE - VIDYANAGAR,133.0,1351774928.0,99.99978576361082,1652
AYODHYA INTERNATIONAL AIRPORT  - VARANASI,133.0,1351775061.0,99.99979560250576,1653
ADAMPUR - JAIPUR,132.0,1351775193.0,99.99980536742405,1654
JABALPUR - SURAT,130.0,1351775323.0,99.99981498438903,1655
DHARAMSALA - JAIPUR ,127.0,1351775450.0,99.99982437942406,1656
KOLKATA - TIRUPATI,127.0,1351775577.0,99.99983377445908,1657
DELHI - UTTARLAI,126.0,1351775703.0,99.99984309551745,1658
JABALPUR - RAIPUR,126.0,1351775829.0,99.99985241657582,1659
BAREILLY - CHENNAI,120.0,1351775949.0,99.99986129377426,1660
BHUBANESWAR - JODHPUR,118.0,1351776067.0,99.9998700230194,1661
JHARSUGUDA - UDAIPUR,118.0,1351776185.0,99.99987875226455,1662
GORAKHPUR - JAIPUR,117.0,1351776302.0,99.99988740753302,1663
CHENNAI - VIDYANAGAR,116.0,1351776418.0,99.99989598882486,1664
KHAJURAHO - REWA,116.0,1351776534.0,99.9999045701167,1665
DELHI - HISAR,115.0,1351776649.0,99.99991307743187,1666
GUWAHATI - PRAYAGRAJ ,115.0,1351776764.0,99.99992158474706,1667
COIMBATORE - MADURAI,112.0,1351776876.0,99.99992987013226,1668
RAJKOT INTERNATIONAL AIRPORT - SURAT,111.0,1351776987.0,99.99993808154083,1669
PONDICHERRY (PUDUCHERRY) - RAJAHMUNDRY,111.0,1351777098.0,99.99994629294939,1670
AHMEDABAD - JORHAT,109.0,1351777207.0,99.99995435640466,1671
NASIK - SHIRDI,105.0,1351777312.0,99.9999621239533,1672
AIZAWL - PUNE,104.0,1351777416.0,99.99996981752528,1673
MADURAI - VISAKHAPATNAM,103.0,1351777519.0,99.9999774371206,1674
KANPUR - LUCKNOW,102.0,1351777621.0,99.99998498273929,1675
COIMBATORE - PORT BLAIR,102.0,1351777723.0,99.99999252835798,1676
DHARAMSALA - GUWAHATI,101.0,1351777824.0,100.0,1677
